Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Activity],[Age],[Freq],[Location],[Mode of transportation],[Nature],[Observation Status],[Reporting Type],[Sex],[Type of mobile technology],[Units]
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2018.0,21.83,2018.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2019.0,21.83,2019.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,CA,A,G,,,PERCENT
9.0,9.b,9.b.1,NV_IND_TECH,Proportion of medium and high-tech manufacturing value added in total value added (%),600.0,Paraguay,2020.0,21.83,2020.0,,,,,UNIDO CIP Database. Available at https://stat.unido.org,,,ISIC4_C,,,,,E,A,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_2GNTWK,Proportion of population covered by at least a 2G mobile network (%),600.0,Paraguay,2010.0,94.0,2010.0,,,,,Comisión Nacional de Telecomunicaciones.,,,,,,,,C,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_2GNTWK,Proportion of population covered by at least a 2G mobile network (%),600.0,Paraguay,2013.0,99.7,2013.0,,,,,Comisión Nacional de Telecomunicaciones - CONATEL,,,,,,,,C,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_2GNTWK,Proportion of population covered by at least a 2G mobile network (%),600.0,Paraguay,2015.0,95.36,2015.0,,,,,ITU estimate.,,,,,,,,E,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_2GNTWK,Proportion of population covered by at least a 2G mobile network (%),600.0,Paraguay,2016.0,96.8,2016.0,,,,,Comisión Nacional de Telecomunicaciones,,,,,,,,C,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_2GNTWK,Proportion of population covered by at least a 2G mobile network (%),600.0,Paraguay,2017.0,98.24,2017.0,,,,,Comisión Nacional de Telecomunicaciones - CONATEL,,,,,,,,C,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_2GNTWK,Proportion of population covered by at least a 2G mobile network (%),600.0,Paraguay,2018.0,98.8,2018.0,,,,,Comisión Nacional de Telecomunicaciones - CONATEL,,Estimate,,,,,,C,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_2GNTWK,Proportion of population covered by at least a 2G mobile network (%),600.0,Paraguay,2019.0,98.97,2019.0,,,,,Comisión Nacional de Telecomunicaciones - CONATEL,,,,,,,,C,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_2GNTWK,Proportion of population covered by at least a 2G mobile network (%),600.0,Paraguay,2020.0,99.35,2020.0,,,,,Comisión Nacional de Telecomunicaciones - CONATEL,,,,,,,,C,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_2GNTWK,Proportion of population covered by at least a 2G mobile network (%),600.0,Paraguay,2021.0,99.48,2021.0,,,,,Comisión Nacional de Telecomunicaciones - CONATEL,,,,,,,,C,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),600.0,Paraguay,2014.0,50.0,2014.0,,,,,ITU estimate,,ITU estimate,,,,,,E,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),600.0,Paraguay,2015.0,66.0,2015.0,,,,,ITU estimate,,,,,,,,E,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),600.0,Paraguay,2016.0,95.4,2016.0,,,,,Comisión Nacional de Telecomunicaciones,,,,,,,,C,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),600.0,Paraguay,2017.0,95.97,2017.0,,,,,Comisión Nacional de Telecomunicaciones - CONATEL,,,,,,,,C,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),600.0,Paraguay,2018.0,97.7,2018.0,,,,,Comisión Nacional de Telecomunicaciones - CONATEL,,Estimate,,,,,,C,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),600.0,Paraguay,2019.0,98.11,2019.0,,,,,Comisión Nacional de Telecomunicaciones - CONATEL,,,,,,,,C,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),600.0,Paraguay,2020.0,95.13,2020.0,,,,,Comisión Nacional de Telecomunicaciones - CONATEL,,,,,,,,C,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_3GNTWK,Proportion of population covered by at least a 3G mobile network (%),600.0,Paraguay,2021.0,95.22,2021.0,,,,,Comisión Nacional de Telecomunicaciones - CONATEL,,,,,,,,C,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),600.0,Paraguay,2012.0,10.0,2012.0,,,,,ITU estimate.,,,,,,,,E,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),600.0,Paraguay,2013.0,20.74,2013.0,,,,,ITU estimate.,,,,,,,,E,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),600.0,Paraguay,2014.0,40.0,2014.0,,,,,ITU estimate,,ITU estimate,,,,,,E,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),600.0,Paraguay,2015.0,40.0,2015.0,,,,,ITU estimate.,,,,,,,,E,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),600.0,Paraguay,2016.0,40.0,2016.0,,,,,Comisión Nacional de Telecomunicaciones,,,,,,,,C,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),600.0,Paraguay,2017.0,58.09,2017.0,,,,,Comisión Nacional de Telecomunicaciones - CONATEL,,,,,,,,C,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),600.0,Paraguay,2018.0,80.8,2018.0,,,,,Comisión Nacional de Telecomunicaciones - CONATEL,,Estimate,,,,,,C,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),600.0,Paraguay,2019.0,96.6,2019.0,,,,,Comisión Nacional de Telecomunicaciones - CONATEL,,,,,,,,C,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),600.0,Paraguay,2020.0,93.14,2020.0,,,,,Comisión Nacional de Telecomunicaciones - CONATEL,,,,,,,,C,,G,,,PERCENT
9.0,9.c,9.c.1,IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),600.0,Paraguay,2021.0,93.5,2021.0,,,,,Comisión Nacional de Telecomunicaciones - CONATEL,,,,,,,,C,,G,,,PERCENT
,,,,,,,,,,,,,,,,,,,,,,,,,,,
